	SPACE (U+0020) 	20
Ṥ 	LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE (U+1E64) 	e1b9a4
ṥ 	LATIN SMALL LETTER S WITH ACUTE AND DOT ABOVE (U+1E65) 	e1b9a5
Ṧ 	LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE (U+1E66) 	e1b9a6
ṧ 	LATIN SMALL LETTER S WITH CARON AND DOT ABOVE (U+1E67) 	e1b9a7
Ṩ 	LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE (U+1E68) 	e1b9a8
ṩ 	LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE (U+1E69) 	e1b9a9
Ṫ 	LATIN CAPITAL LETTER T WITH DOT ABOVE (U+1E6A) 	e1b9aa
ṫ 	LATIN SMALL LETTER T WITH DOT ABOVE (U+1E6B) 	e1b9ab
Ṭ 	LATIN CAPITAL LETTER T WITH DOT BELOW (U+1E6C) 	e1b9ac
ṭ 	LATIN SMALL LETTER T WITH DOT BELOW (U+1E6D) 	e1b9ad
Ṯ 	LATIN CAPITAL LETTER T WITH LINE BELOW (U+1E6E) 	e1b9ae
ṯ 	LATIN SMALL LETTER T WITH LINE BELOW (U+1E6F) 	e1b9af
Ṱ 	LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW (U+1E70) 	e1b9b0
ṱ 	LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW (U+1E71) 	e1b9b1
Ṳ 	LATIN CAPITAL LETTER U WITH DIAERESIS BELOW (U+1E72) 	e1b9b2
ṳ 	LATIN SMALL LETTER U WITH DIAERESIS BELOW (U+1E73) 	e1b9b3
Ṵ 	LATIN CAPITAL LETTER U WITH TILDE BELOW (U+1E74) 	e1b9b4
ṵ 	LATIN SMALL LETTER U WITH TILDE BELOW (U+1E75) 	e1b9b5
Ṷ 	LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW (U+1E76) 	e1b9b6
ṷ 	LATIN SMALL LETTER U WITH CIRCUMFLEX BELOW (U+1E77) 	e1b9b7
Ṹ 	LATIN CAPITAL LETTER U WITH TILDE AND ACUTE (U+1E78) 	e1b9b8
ṹ 	LATIN SMALL LETTER U WITH TILDE AND ACUTE (U+1E79) 	e1b9b9
Ṻ 	LATIN CAPITAL LETTER U WITH MACRON AND DIAERESIS (U+1E7A) 	e1b9ba
ṻ 	LATIN SMALL LETTER U WITH MACRON AND DIAERESIS (U+1E7B) 	e1b9bb
Ṽ 	LATIN CAPITAL LETTER V WITH TILDE (U+1E7C) 	e1b9bc
ṽ 	LATIN SMALL LETTER V WITH TILDE (U+1E7D) 	e1b9bd
Ṿ 	LATIN CAPITAL LETTER V WITH DOT BELOW (U+1E7E) 	e1b9be
ṿ 	LATIN SMALL LETTER V WITH DOT BELOW (U+1E7F) 	e1b9bf
Ẁ 	LATIN CAPITAL LETTER W WITH GRAVE (U+1E80) 	e1ba80
ẁ 	LATIN SMALL LETTER W WITH GRAVE (U+1E81) 	e1ba81
Ẃ 	LATIN CAPITAL LETTER W WITH ACUTE (U+1E82) 	e1ba82
ẃ 	LATIN SMALL LETTER W WITH ACUTE (U+1E83) 	e1ba83
Ẅ 	LATIN CAPITAL LETTER W WITH DIAERESIS (U+1E84) 	e1ba84
ẅ 	LATIN SMALL LETTER W WITH DIAERESIS (U+1E85) 	e1ba85
Ẇ 	LATIN CAPITAL LETTER W WITH DOT ABOVE (U+1E86) 	e1ba86
ẇ 	LATIN SMALL LETTER W WITH DOT ABOVE (U+1E87) 	e1ba87
Ẉ 	LATIN CAPITAL LETTER W WITH DOT BELOW (U+1E88) 	e1ba88
ẉ 	LATIN SMALL LETTER W WITH DOT BELOW (U+1E89) 	e1ba89
Ẋ 	LATIN CAPITAL LETTER X WITH DOT ABOVE (U+1E8A) 	e1ba8a
ẋ 	LATIN SMALL LETTER X WITH DOT ABOVE (U+1E8B) 	e1ba8b
Ẍ 	LATIN CAPITAL LETTER X WITH DIAERESIS (U+1E8C) 	e1ba8c
ẍ 	LATIN SMALL LETTER X WITH DIAERESIS (U+1E8D) 	e1ba8d
Ẏ 	LATIN CAPITAL LETTER Y WITH DOT ABOVE (U+1E8E) 	e1ba8e
ẏ 	LATIN SMALL LETTER Y WITH DOT ABOVE (U+1E8F) 	e1ba8f
Ẑ 	LATIN CAPITAL LETTER Z WITH CIRCUMFLEX (U+1E90) 	e1ba90
ẑ 	LATIN SMALL LETTER Z WITH CIRCUMFLEX (U+1E91) 	e1ba91
Ẓ 	LATIN CAPITAL LETTER Z WITH DOT BELOW (U+1E92) 	e1ba92
ẓ 	LATIN SMALL LETTER Z WITH DOT BELOW (U+1E93) 	e1ba93
Ẕ 	LATIN CAPITAL LETTER Z WITH LINE BELOW (U+1E94) 	e1ba94
ẕ 	LATIN SMALL LETTER Z WITH LINE BELOW (U+1E95) 	e1ba95
ẖ 	LATIN SMALL LETTER H WITH LINE BELOW (U+1E96) 	e1ba96
ẗ 	LATIN SMALL LETTER T WITH DIAERESIS (U+1E97) 	e1ba97
ẘ 	LATIN SMALL LETTER W WITH RING ABOVE (U+1E98) 	e1ba98
ẙ 	LATIN SMALL LETTER Y WITH RING ABOVE (U+1E99) 	e1ba99
ẚ 	LATIN SMALL LETTER A WITH RIGHT HALF RING (U+1E9A) 	e1ba9a
ẛ 	LATIN SMALL LETTER LONG S WITH DOT ABOVE (U+1E9B) 	e1ba9b
ẜ 	LATIN SMALL LETTER LONG S WITH DIAGONAL STROKE (U+1E9C) 	e1ba9c
ẝ 	LATIN SMALL LETTER LONG S WITH HIGH STROKE (U+1E9D) 	e1ba9d
ẞ 	LATIN CAPITAL LETTER SHARP S (U+1E9E) 	e1ba9e
ẟ 	LATIN SMALL LETTER DELTA (U+1E9F) 	e1ba9f
Ạ 	LATIN CAPITAL LETTER A WITH DOT BELOW (U+1EA0) 	e1baa0
ạ 	LATIN SMALL LETTER A WITH DOT BELOW (U+1EA1) 	e1baa1
Ả 	LATIN CAPITAL LETTER A WITH HOOK ABOVE (U+1EA2) 	e1baa2
ả 	LATIN SMALL LETTER A WITH HOOK ABOVE (U+1EA3) 	e1baa3
Ấ 	LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND ACUTE (U+1EA4) 	e1baa4
ấ 	LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE (U+1EA5) 	e1baa5
Ầ 	LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND GRAVE (U+1EA6) 	e1baa6
ầ 	LATIN SMALL LETTER A WITH CIRCUMFLEX AND GRAVE (U+1EA7) 	e1baa7
Ẩ 	LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE (U+1EA8) 	e1baa8
ẩ 	LATIN SMALL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE (U+1EA9) 	e1baa9
Ẫ 	LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND TILDE (U+1EAA) 	e1baaa
ẫ 	LATIN SMALL LETTER A WITH CIRCUMFLEX AND TILDE (U+1EAB) 	e1baab
Ậ 	LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND DOT BELOW (U+1EAC) 	e1baac
ậ 	LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW (U+1EAD) 	e1baad
Ắ 	LATIN CAPITAL LETTER A WITH BREVE AND ACUTE (U+1EAE) 	e1baae
ắ 	LATIN SMALL LETTER A WITH BREVE AND ACUTE (U+1EAF) 	e1baaf
Ằ 	LATIN CAPITAL LETTER A WITH BREVE AND GRAVE (U+1EB0) 	e1bab0
ằ 	LATIN SMALL LETTER A WITH BREVE AND GRAVE (U+1EB1) 	e1bab1
Ẳ 	LATIN CAPITAL LETTER A WITH BREVE AND HOOK ABOVE (U+1EB2) 	e1bab2
ẳ 	LATIN SMALL LETTER A WITH BREVE AND HOOK ABOVE (U+1EB3) 	e1bab3
Ẵ 	LATIN CAPITAL LETTER A WITH BREVE AND TILDE (U+1EB4) 	e1bab4
ẵ 	LATIN SMALL LETTER A WITH BREVE AND TILDE (U+1EB5) 	e1bab5
Ặ 	LATIN CAPITAL LETTER A WITH BREVE AND DOT BELOW (U+1EB6) 	e1bab6
ặ 	LATIN SMALL LETTER A WITH BREVE AND DOT BELOW (U+1EB7) 	e1bab7
Ẹ 	LATIN CAPITAL LETTER E WITH DOT BELOW (U+1EB8) 	e1bab8
ẹ 	LATIN SMALL LETTER E WITH DOT BELOW (U+1EB9) 	e1bab9
Ẻ 	LATIN CAPITAL LETTER E WITH HOOK ABOVE (U+1EBA) 	e1baba
ẻ 	LATIN SMALL LETTER E WITH HOOK ABOVE (U+1EBB) 	e1babb
Ẽ 	LATIN CAPITAL LETTER E WITH TILDE (U+1EBC) 	e1babc
ẽ 	LATIN SMALL LETTER E WITH TILDE (U+1EBD) 	e1babd
Ế 	LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND ACUTE (U+1EBE) 	e1babe
ế 	LATIN SMALL LETTER E WITH CIRCUMFLEX AND ACUTE (U+1EBF) 	e1babf
Ề 	LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND GRAVE (U+1EC0) 	e1bb80
ề 	LATIN SMALL LETTER E WITH CIRCUMFLEX AND GRAVE (U+1EC1) 	e1bb81
Ể 	LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE (U+1EC2) 	e1bb82
ể 	LATIN SMALL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE (U+1EC3) 	e1bb83
Ễ 	LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND TILDE (U+1EC4) 	e1bb84
ễ 	LATIN SMALL LETTER E WITH CIRCUMFLEX AND TILDE (U+1EC5) 	e1bb85
Ệ 	LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND DOT BELOW (U+1EC6) 	e1bb86
ệ 	LATIN SMALL LETTER E WITH CIRCUMFLEX AND DOT BELOW (U+1EC7) 	e1bb87
Ỉ 	LATIN CAPITAL LETTER I WITH HOOK ABOVE (U+1EC8) 	e1bb88
ỉ 	LATIN SMALL LETTER I WITH HOOK ABOVE (U+1EC9) 	e1bb89
Ị 	LATIN CAPITAL LETTER I WITH DOT BELOW (U+1ECA) 	e1bb8a
ị 	LATIN SMALL LETTER I WITH DOT BELOW (U+1ECB) 	e1bb8b
Ọ 	LATIN CAPITAL LETTER O WITH DOT BELOW (U+1ECC) 	e1bb8c
ọ 	LATIN SMALL LETTER O WITH DOT BELOW (U+1ECD) 	e1bb8d
Ỏ 	LATIN CAPITAL LETTER O WITH HOOK ABOVE (U+1ECE) 	e1bb8e
ỏ 	LATIN SMALL LETTER O WITH HOOK ABOVE (U+1ECF) 	e1bb8f
Ố 	LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND ACUTE (U+1ED0) 	e1bb90
ố 	LATIN SMALL LETTER O WITH CIRCUMFLEX AND ACUTE (U+1ED1) 	e1bb91
Ồ 	LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND GRAVE (U+1ED2) 	e1bb92
ồ 	LATIN SMALL LETTER O WITH CIRCUMFLEX AND GRAVE (U+1ED3) 	e1bb93
Ổ 	LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE (U+1ED4) 	e1bb94
ổ 	LATIN SMALL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE (U+1ED5) 	e1bb95
Ỗ 	LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND TILDE (U+1ED6) 	e1bb96
ỗ 	LATIN SMALL LETTER O WITH CIRCUMFLEX AND TILDE (U+1ED7) 	e1bb97
Ộ 	LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND DOT BELOW (U+1ED8) 	e1bb98
ộ 	LATIN SMALL LETTER O WITH CIRCUMFLEX AND DOT BELOW (U+1ED9) 	e1bb99
Ớ 	LATIN CAPITAL LETTER O WITH HORN AND ACUTE (U+1EDA) 	e1bb9a
ớ 	LATIN SMALL LETTER O WITH HORN AND ACUTE (U+1EDB) 	e1bb9b
Ờ 	LATIN CAPITAL LETTER O WITH HORN AND GRAVE (U+1EDC) 	e1bb9c
ờ 	LATIN SMALL LETTER O WITH HORN AND GRAVE (U+1EDD) 	e1bb9d
Ở 	LATIN CAPITAL LETTER O WITH HORN AND HOOK ABOVE (U+1EDE) 	e1bb9e
ở 	LATIN SMALL LETTER O WITH HORN AND HOOK ABOVE (U+1EDF) 	e1bb9f
Ỡ 	LATIN CAPITAL LETTER O WITH HORN AND TILDE (U+1EE0) 	e1bba0
ỡ 	LATIN SMALL LETTER O WITH HORN AND TILDE (U+1EE1) 	e1bba1
Ợ 	LATIN CAPITAL LETTER O WITH HORN AND DOT BELOW (U+1EE2) 	e1bba2
ợ 	LATIN SMALL LETTER O WITH HORN AND DOT BELOW (U+1EE3) 	e1bba3
Ụ 	LATIN CAPITAL LETTER U WITH DOT BELOW (U+1EE4) 	e1bba4
ụ 	LATIN SMALL LETTER U WITH DOT BELOW (U+1EE5) 	e1bba5
Ủ 	LATIN CAPITAL LETTER U WITH HOOK ABOVE (U+1EE6) 	e1bba6
ủ 	LATIN SMALL LETTER U WITH HOOK ABOVE (U+1EE7) 	e1bba7
Ứ 	LATIN CAPITAL LETTER U WITH HORN AND ACUTE (U+1EE8) 	e1bba8
ứ 	LATIN SMALL LETTER U WITH HORN AND ACUTE (U+1EE9) 	e1bba9
Ừ 	LATIN CAPITAL LETTER U WITH HORN AND GRAVE (U+1EEA) 	e1bbaa
ừ 	LATIN SMALL LETTER U WITH HORN AND GRAVE (U+1EEB) 	e1bbab
Ử 	LATIN CAPITAL LETTER U WITH HORN AND HOOK ABOVE (U+1EEC) 	e1bbac
ử 	LATIN SMALL LETTER U WITH HORN AND HOOK ABOVE (U+1EED) 	e1bbad
Ữ 	LATIN CAPITAL LETTER U WITH HORN AND TILDE (U+1EEE) 	e1bbae
ữ 	LATIN SMALL LETTER U WITH HORN AND TILDE (U+1EEF) 	e1bbaf
Ự 	LATIN CAPITAL LETTER U WITH HORN AND DOT BELOW (U+1EF0) 	e1bbb0
ự 	LATIN SMALL LETTER U WITH HORN AND DOT BELOW (U+1EF1) 	e1bbb1
Ỳ 	LATIN CAPITAL LETTER Y WITH GRAVE (U+1EF2) 	e1bbb2
ỳ 	LATIN SMALL LETTER Y WITH GRAVE (U+1EF3) 	e1bbb3
Ỵ 	LATIN CAPITAL LETTER Y WITH DOT BELOW (U+1EF4) 	e1bbb4
ỵ 	LATIN SMALL LETTER Y WITH DOT BELOW (U+1EF5) 	e1bbb5
Ỷ 	LATIN CAPITAL LETTER Y WITH HOOK ABOVE (U+1EF6) 	e1bbb6
ỷ 	LATIN SMALL LETTER Y WITH HOOK ABOVE (U+1EF7) 	e1bbb7
Ỹ 	LATIN CAPITAL LETTER Y WITH TILDE (U+1EF8) 	e1bbb8
ỹ 	LATIN SMALL LETTER Y WITH TILDE (U+1EF9) 	e1bbb9
Ỻ 	LATIN CAPITAL LETTER MIDDLE-WELSH LL (U+1EFA) 	e1bbba
ỻ 	LATIN SMALL LETTER MIDDLE-WELSH LL (U+1EFB) 	e1bbbb
Ỽ 	LATIN CAPITAL LETTER MIDDLE-WELSH V (U+1EFC) 	e1bbbc
ỽ 	LATIN SMALL LETTER MIDDLE-WELSH V (U+1EFD) 	e1bbbd
Ỿ 	LATIN CAPITAL LETTER Y WITH LOOP (U+1EFE) 	e1bbbe
ỿ 	LATIN SMALL LETTER Y WITH LOOP (U+1EFF) 	e1bbbf
ἀ 	GREEK SMALL LETTER ALPHA WITH PSILI (U+1F00) 	e1bc80
ἁ 	GREEK SMALL LETTER ALPHA WITH DASIA (U+1F01) 	e1bc81
ἂ 	GREEK SMALL LETTER ALPHA WITH PSILI AND VARIA (U+1F02) 	e1bc82
ἃ 	GREEK SMALL LETTER ALPHA WITH DASIA AND VARIA (U+1F03) 	e1bc83
ἄ 	GREEK SMALL LETTER ALPHA WITH PSILI AND OXIA (U+1F04) 	e1bc84
ἅ 	GREEK SMALL LETTER ALPHA WITH DASIA AND OXIA (U+1F05) 	e1bc85
ἆ 	GREEK SMALL LETTER ALPHA WITH PSILI AND PERISPOMENI (U+1F06) 	e1bc86
ἇ 	GREEK SMALL LETTER ALPHA WITH DASIA AND PERISPOMENI (U+1F07) 	e1bc87
Ἀ 	GREEK CAPITAL LETTER ALPHA WITH PSILI (U+1F08) 	e1bc88
Ἁ 	GREEK CAPITAL LETTER ALPHA WITH DASIA (U+1F09) 	e1bc89
Ἂ 	GREEK CAPITAL LETTER ALPHA WITH PSILI AND VARIA (U+1F0A) 	e1bc8a
Ἃ 	GREEK CAPITAL LETTER ALPHA WITH DASIA AND VARIA (U+1F0B) 	e1bc8b
Ἄ 	GREEK CAPITAL LETTER ALPHA WITH PSILI AND OXIA (U+1F0C) 	e1bc8c
Ἅ 	GREEK CAPITAL LETTER ALPHA WITH DASIA AND OXIA (U+1F0D) 	e1bc8d
Ἆ 	GREEK CAPITAL LETTER ALPHA WITH PSILI AND PERISPOMENI (U+1F0E) 	e1bc8e
Ἇ 	GREEK CAPITAL LETTER ALPHA WITH DASIA AND PERISPOMENI (U+1F0F) 	e1bc8f
ἐ 	GREEK SMALL LETTER EPSILON WITH PSILI (U+1F10) 	e1bc90
ἑ 	GREEK SMALL LETTER EPSILON WITH DASIA (U+1F11) 	e1bc91
ἒ 	GREEK SMALL LETTER EPSILON WITH PSILI AND VARIA (U+1F12) 	e1bc92
ἓ 	GREEK SMALL LETTER EPSILON WITH DASIA AND VARIA (U+1F13) 	e1bc93
ἔ 	GREEK SMALL LETTER EPSILON WITH PSILI AND OXIA (U+1F14) 	e1bc94
ἕ 	GREEK SMALL LETTER EPSILON WITH DASIA AND OXIA (U+1F15) 	e1bc95
Ἐ 	GREEK CAPITAL LETTER EPSILON WITH PSILI (U+1F18) 	e1bc98
Ἑ 	GREEK CAPITAL LETTER EPSILON WITH DASIA (U+1F19) 	e1bc99
Ἒ 	GREEK CAPITAL LETTER EPSILON WITH PSILI AND VARIA (U+1F1A) 	e1bc9a
Ἓ 	GREEK CAPITAL LETTER EPSILON WITH DASIA AND VARIA (U+1F1B) 	e1bc9b
Ἔ 	GREEK CAPITAL LETTER EPSILON WITH PSILI AND OXIA (U+1F1C) 	e1bc9c
Ἕ 	GREEK CAPITAL LETTER EPSILON WITH DASIA AND OXIA (U+1F1D) 	e1bc9d
ἠ 	GREEK SMALL LETTER ETA WITH PSILI (U+1F20) 	e1bca0
ἡ 	GREEK SMALL LETTER ETA WITH DASIA (U+1F21) 	e1bca1
ἢ 	GREEK SMALL LETTER ETA WITH PSILI AND VARIA (U+1F22) 	e1bca2
ἣ 	GREEK SMALL LETTER ETA WITH DASIA AND VARIA (U+1F23) 	e1bca3
ἤ 	GREEK SMALL LETTER ETA WITH PSILI AND OXIA (U+1F24) 	e1bca4
ἥ 	GREEK SMALL LETTER ETA WITH DASIA AND OXIA (U+1F25) 	e1bca5
ἦ 	GREEK SMALL LETTER ETA WITH PSILI AND PERISPOMENI (U+1F26) 	e1bca6
ἧ 	GREEK SMALL LETTER ETA WITH DASIA AND PERISPOMENI (U+1F27) 	e1bca7
Ἠ 	GREEK CAPITAL LETTER ETA WITH PSILI (U+1F28) 	e1bca8
Ἡ 	GREEK CAPITAL LETTER ETA WITH DASIA (U+1F29) 	e1bca9
Ἢ 	GREEK CAPITAL LETTER ETA WITH PSILI AND VARIA (U+1F2A) 	e1bcaa
Ἣ 	GREEK CAPITAL LETTER ETA WITH DASIA AND VARIA (U+1F2B) 	e1bcab
Ἤ 	GREEK CAPITAL LETTER ETA WITH PSILI AND OXIA (U+1F2C) 	e1bcac
Ἥ 	GREEK CAPITAL LETTER ETA WITH DASIA AND OXIA (U+1F2D) 	e1bcad
Ἦ 	GREEK CAPITAL LETTER ETA WITH PSILI AND PERISPOMENI (U+1F2E) 	e1bcae
Ἧ 	GREEK CAPITAL LETTER ETA WITH DASIA AND PERISPOMENI (U+1F2F) 	e1bcaf
ἰ 	GREEK SMALL LETTER IOTA WITH PSILI (U+1F30) 	e1bcb0
ἱ 	GREEK SMALL LETTER IOTA WITH DASIA (U+1F31) 	e1bcb1
ἲ 	GREEK SMALL LETTER IOTA WITH PSILI AND VARIA (U+1F32) 	e1bcb2
ἳ 	GREEK SMALL LETTER IOTA WITH DASIA AND VARIA (U+1F33) 	e1bcb3
ἴ 	GREEK SMALL LETTER IOTA WITH PSILI AND OXIA (U+1F34) 	e1bcb4
ἵ 	GREEK SMALL LETTER IOTA WITH DASIA AND OXIA (U+1F35) 	e1bcb5
ἶ 	GREEK SMALL LETTER IOTA WITH PSILI AND PERISPOMENI (U+1F36) 	e1bcb6
ἷ 	GREEK SMALL LETTER IOTA WITH DASIA AND PERISPOMENI (U+1F37) 	e1bcb7
Ἰ 	GREEK CAPITAL LETTER IOTA WITH PSILI (U+1F38) 	e1bcb8
Ἱ 	GREEK CAPITAL LETTER IOTA WITH DASIA (U+1F39) 	e1bcb9
Ἲ 	GREEK CAPITAL LETTER IOTA WITH PSILI AND VARIA (U+1F3A) 	e1bcba
Ἳ 	GREEK CAPITAL LETTER IOTA WITH DASIA AND VARIA (U+1F3B) 	e1bcbb
Ἴ 	GREEK CAPITAL LETTER IOTA WITH PSILI AND OXIA (U+1F3C) 	e1bcbc
Ἵ 	GREEK CAPITAL LETTER IOTA WITH DASIA AND OXIA (U+1F3D) 	e1bcbd
Ἶ 	GREEK CAPITAL LETTER IOTA WITH PSILI AND PERISPOMENI (U+1F3E) 	e1bcbe
Ἷ 	GREEK CAPITAL LETTER IOTA WITH DASIA AND PERISPOMENI (U+1F3F) 	e1bcbf
ὀ 	GREEK SMALL LETTER OMICRON WITH PSILI (U+1F40) 	e1bd80
ὁ 	GREEK SMALL LETTER OMICRON WITH DASIA (U+1F41) 	e1bd81
ὂ 	GREEK SMALL LETTER OMICRON WITH PSILI AND VARIA (U+1F42) 	e1bd82
ὃ 	GREEK SMALL LETTER OMICRON WITH DASIA AND VARIA (U+1F43) 	e1bd83
ὄ 	GREEK SMALL LETTER OMICRON WITH PSILI AND OXIA (U+1F44) 	e1bd84
ὅ 	GREEK SMALL LETTER OMICRON WITH DASIA AND OXIA (U+1F45) 	e1bd85
Ὀ 	GREEK CAPITAL LETTER OMICRON WITH PSILI (U+1F48) 	e1bd88
Ὁ 	GREEK CAPITAL LETTER OMICRON WITH DASIA (U+1F49) 	e1bd89
Ὂ 	GREEK CAPITAL LETTER OMICRON WITH PSILI AND VARIA (U+1F4A) 	e1bd8a
Ὃ 	GREEK CAPITAL LETTER OMICRON WITH DASIA AND VARIA (U+1F4B) 	e1bd8b
Ὄ 	GREEK CAPITAL LETTER OMICRON WITH PSILI AND OXIA (U+1F4C) 	e1bd8c
Ὅ 	GREEK CAPITAL LETTER OMICRON WITH DASIA AND OXIA (U+1F4D) 	e1bd8d
ὐ 	GREEK SMALL LETTER UPSILON WITH PSILI (U+1F50) 	e1bd90
ὑ 	GREEK SMALL LETTER UPSILON WITH DASIA (U+1F51) 	e1bd91
ὒ 	GREEK SMALL LETTER UPSILON WITH PSILI AND VARIA (U+1F52) 	e1bd92
ὓ 	GREEK SMALL LETTER UPSILON WITH DASIA AND VARIA (U+1F53) 	e1bd93
ὔ 	GREEK SMALL LETTER UPSILON WITH PSILI AND OXIA (U+1F54) 	e1bd94
ὕ 	GREEK SMALL LETTER UPSILON WITH DASIA AND OXIA (U+1F55) 	e1bd95
ὖ 	GREEK SMALL LETTER UPSILON WITH PSILI AND PERISPOMENI (U+1F56) 	e1bd96
ὗ 	GREEK SMALL LETTER UPSILON WITH DASIA AND PERISPOMENI (U+1F57) 	e1bd97
Ὑ 	GREEK CAPITAL LETTER UPSILON WITH DASIA (U+1F59) 	e1bd99
Ὓ 	GREEK CAPITAL LETTER UPSILON WITH DASIA AND VARIA (U+1F5B) 	e1bd9b
Ὕ 	GREEK CAPITAL LETTER UPSILON WITH DASIA AND OXIA (U+1F5D) 	e1bd9d
Ὗ 	GREEK CAPITAL LETTER UPSILON WITH DASIA AND PERISPOMENI (U+1F5F) 	e1bd9f
ὠ 	GREEK SMALL LETTER OMEGA WITH PSILI (U+1F60) 	e1bda0
ὡ 	GREEK SMALL LETTER OMEGA WITH DASIA (U+1F61) 	e1bda1
ὢ 	GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA (U+1F62) 	e1bda2
ὣ 	GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA (U+1F63) 	e1bda3
ὤ 	GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA (U+1F64) 	e1bda4
ὥ 	GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA (U+1F65) 	e1bda5
ὦ 	GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI (U+1F66) 	e1bda6
ὧ 	GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI (U+1F67) 	e1bda7
Ὠ 	GREEK CAPITAL LETTER OMEGA WITH PSILI (U+1F68) 	e1bda8
Ὡ 	GREEK CAPITAL LETTER OMEGA WITH DASIA (U+1F69) 	e1bda9
Ὢ 	GREEK CAPITAL LETTER OMEGA WITH PSILI AND VARIA (U+1F6A) 	e1bdaa
Ὣ 	GREEK CAPITAL LETTER OMEGA WITH DASIA AND VARIA (U+1F6B) 	e1bdab
Ὤ 	GREEK CAPITAL LETTER OMEGA WITH PSILI AND OXIA (U+1F6C) 	e1bdac
Ὥ 	GREEK CAPITAL LETTER OMEGA WITH DASIA AND OXIA (U+1F6D) 	e1bdad
Ὦ 	GREEK CAPITAL LETTER OMEGA WITH PSILI AND PERISPOMENI (U+1F6E) 	e1bdae
Ὧ 	GREEK CAPITAL LETTER OMEGA WITH DASIA AND PERISPOMENI (U+1F6F) 	e1bdaf
ὰ 	GREEK SMALL LETTER ALPHA WITH VARIA (U+1F70) 	e1bdb0
ά 	GREEK SMALL LETTER ALPHA WITH OXIA (U+1F71) 	e1bdb1
ὲ 	GREEK SMALL LETTER EPSILON WITH VARIA (U+1F72) 	e1bdb2
έ 	GREEK SMALL LETTER EPSILON WITH OXIA (U+1F73) 	e1bdb3
ὴ 	GREEK SMALL LETTER ETA WITH VARIA (U+1F74) 	e1bdb4
ή 	GREEK SMALL LETTER ETA WITH OXIA (U+1F75) 	e1bdb5
ὶ 	GREEK SMALL LETTER IOTA WITH VARIA (U+1F76) 	e1bdb6
ί 	GREEK SMALL LETTER IOTA WITH OXIA (U+1F77) 	e1bdb7
ὸ 	GREEK SMALL LETTER OMICRON WITH VARIA (U+1F78) 	e1bdb8
ό 	GREEK SMALL LETTER OMICRON WITH OXIA (U+1F79) 	e1bdb9
ὺ 	GREEK SMALL LETTER UPSILON WITH VARIA (U+1F7A) 	e1bdba
ύ 	GREEK SMALL LETTER UPSILON WITH OXIA (U+1F7B) 	e1bdbb
ὼ 	GREEK SMALL LETTER OMEGA WITH VARIA (U+1F7C) 	e1bdbc
ώ 	GREEK SMALL LETTER OMEGA WITH OXIA (U+1F7D) 	e1bdbd
ᾀ 	GREEK SMALL LETTER ALPHA WITH PSILI AND YPOGEGRAMMENI (U+1F80) 	e1be80
ᾁ 	GREEK SMALL LETTER ALPHA WITH DASIA AND YPOGEGRAMMENI (U+1F81) 	e1be81
ᾂ 	GREEK SMALL LETTER ALPHA WITH PSILI AND VARIA AND YPOGEGRAMMENI (U+1F82) 	e1be82
ᾃ 	GREEK SMALL LETTER ALPHA WITH DASIA AND VARIA AND YPOGEGRAMMENI (U+1F83) 	e1be83
ᾄ 	GREEK SMALL LETTER ALPHA WITH PSILI AND OXIA AND YPOGEGRAMMENI (U+1F84) 	e1be84
ᾅ 	GREEK SMALL LETTER ALPHA WITH DASIA AND OXIA AND YPOGEGRAMMENI (U+1F85) 	e1be85
